company_name,high,low,last_price,prev_close,change,percent_gain
Go Digit,344.90,319.55,343.80,318.05,25.75,8.1
SJVN,110.70,106.50,109.45,104.41,5.04,4.83
V-Guard Ind,441.95,426.50,441.50,422.50,19,4.5
Adani Wilmar,323.80,308.00,321.70,308.05,13.65,4.43
Clean Science,"1,514.00","1,408.10","1,486.00","1,423.10",62.9,4.42
Bombay Burmah,"2,224.95","2,105.85","2,203.45","2,120.65",82.8,3.9
Castrol,206.77,196.87,204.81,197.42,7.39,3.74
Saregama India,486.00,459.00,477.60,462.80,14.8,3.2
Suzlon Energy,64.20,62.07,64.15,62.22,1.93,3.1
Indian Renew,227.65,215.05,221.77,215.25,6.52,3.03
Kaynes Tech,"7,694.85","7,402.90","7,632.20","7,417.30",214.9,2.9
Action Const,"1,600.00","1,501.75","1,549.75","1,507.40",42.35,2.81
CenturyPlyboard,763.85,733.15,759.00,738.35,20.65,2.8
Welspun Living,162.50,157.51,160.49,156.79,3.7,2.36
KPR Mill,"1,031.10",994.00,"1,017.30",994.20,23.1,2.32
Angel One,"2,998.50","2,932.55","2,996.65","2,931.65",65,2.22
Netweb,"2,799.80","2,729.95","2,786.00","2,725.65",60.35,2.21
Krishna Inst.,619.65,600.00,610.60,598.00,12.6,2.11
Krishna Inst.,619.65,600.00,610.60,598.00,12.6,2.11
ABSL AMC,857.95,838.85,854.30,836.75,17.55,2.1
KFin Tech,"1,586.45","1,529.70","1,569.15","1,537.25",31.9,2.08
Zee Entertain,126.10,121.00,123.75,121.29,2.46,2.03
KPIT Tech,"1,496.50","1,458.50","1,492.40","1,464.70",27.7,1.89
Star Health,485.15,476.00,483.70,474.95,8.75,1.84
Sapphire Foods,341.80,330.85,335.35,329.50,5.85,1.78
Sapphire Foods,341.80,330.85,335.35,329.50,5.85,1.78
Jubilant Pharmo,"1,128.95","1,100.05","1,122.95","1,105.20",17.75,1.61
Shree Renuka,40.29,39.44,40.10,39.47,0.63,1.6
Firstsource Sol,384.00,372.10,381.85,376.00,5.85,1.56
Carborundum,"1,304.65","1,272.40","1,299.35","1,279.65",19.7,1.54
Balrampur Chini,539.80,526.00,537.85,529.80,8.05,1.52
Chennai Petro,639.60,624.00,635.05,625.80,9.25,1.48
Hitachi Energy,"14,649.75","14,297.70","14,618.00","14,412.20",205.8,1.43
Mah Seamless,714.75,697.30,710.95,700.95,10,1.43
Olectra Greente,"1,476.00","1,447.40","1,466.90","1,446.55",20.35,1.41
Jio Financial,304.30,298.80,302.90,298.70,4.2,1.41
Mastek,"3,033.00","2,982.30","3,020.00","2,978.00",42,1.41
NCC,279.20,275.25,277.75,273.90,3.85,1.41
Rainbow Child,"1,553.75","1,499.55","1,520.20","1,499.55",20.65,1.38
IRFC,151.94,148.37,151.06,149.04,2.02,1.36
Linde India,"6,108.10","5,996.15","6,074.95","5,996.05",78.9,1.32
Grindwell Norto,"1,967.20","1,920.20","1,945.00","1,919.90",25.1,1.31
Swan Energy,733.50,719.50,728.50,719.20,9.3,1.29
Apollo Hospital,"7,414.40","7,300.40","7,390.00","7,296.35",93.65,1.28
Rashtriya Chem,177.40,173.38,176.00,173.80,2.2,1.27
VIP Industries,486.70,479.05,486.25,480.15,6.1,1.27
NHPC,82.16,80.69,81.70,80.69,1.01,1.25
Eris Life,"1,395.00","1,367.65","1,390.70","1,373.70",17,1.24
Rail Vikas,432.65,421.40,427.95,422.70,5.25,1.24
Inox Wind,185.49,180.40,183.17,181.02,2.15,1.19
Jaiprakash Pow,18.14,17.65,17.91,17.70,0.21,1.19
Global Health,"1,093.90","1,078.50","1,090.75","1,078.50",12.25,1.14
MMTC Ltd,73.80,72.65,73.38,72.56,0.82,1.13
CDSL,"1,779.80","1,752.05","1,778.30","1,758.65",19.65,1.12
JSW Energy,656.50,642.00,649.80,642.65,7.15,1.11
Trident,33.90,33.40,33.80,33.44,0.36,1.08
Newgen Software,"1,754.00","1,702.00","1,720.05","1,701.80",18.25,1.07
General Insuran,454.45,444.40,448.90,444.25,4.65,1.05
Praj Industries,834.70,815.05,829.60,821.15,8.45,1.03
Nippon,735.95,718.80,734.40,727.00,7.4,1.02
Sonata,610.55,602.05,605.50,599.40,6.1,1.02
Triveni Engg,459.50,452.00,457.70,453.10,4.6,1.02
HUDCO,238.83,234.15,237.06,234.71,2.35,1
Rattanindia Ent,65.24,63.62,64.25,63.62,0.63,0.99
Max Healthcare,"1,145.45","1,125.30","1,139.10","1,128.15",10.95,0.97
C. E. Info Syst,"1,630.00","1,598.90","1,604.00","1,588.95",15.05,0.95
TataTeleservice,76.78,75.61,76.20,75.49,0.71,0.94
FSN E-Co Nykaa,165.88,162.40,165.25,163.76,1.49,0.91
Raymond,"1,706.55","1,672.20","1,691.75","1,676.50",15.25,0.91
Schneider Infra,781.20,761.30,773.30,766.65,6.65,0.87
Alok Industries,21.31,20.97,21.20,21.02,0.18,0.86
Berger Paints,455.00,446.90,452.30,448.55,3.75,0.84
Colgate,"2,706.60","2,676.95","2,703.00","2,680.65",22.35,0.83
L&T Finance,137.50,135.60,136.75,135.63,1.12,0.83
TITAGARH,"1,126.00","1,110.05","1,114.00","1,104.80",9.2,0.83
Jubilant Ing.,831.95,821.80,829.80,823.05,6.75,0.82
Balaji Amines,"1,819.60","1,778.10","1,801.00","1,786.70",14.3,0.8
GSFC,200.33,197.62,199.22,197.64,1.58,0.8
IRB Infra,58.27,57.25,57.70,57.24,0.46,0.8
IRB Infra,58.27,57.25,57.70,57.24,0.46,0.8
LTIMindtree,"5,644.00","5,602.75","5,630.80","5,585.90",44.9,0.8
Amber Enterpris,"7,495.00","7,353.00","7,444.80","7,387.55",57.25,0.77
Blue Star,"2,159.90","2,086.50","2,155.55","2,139.15",16.4,0.77
APTUS VALUE,293.90,288.50,291.55,289.45,2.1,0.73
IIFL Finance,419.70,413.50,416.50,413.50,3,0.73
Poonawalla Fin,317.00,314.05,316.65,314.35,2.3,0.73
Alkyl Amines,"1,790.00","1,762.10","1,774.50","1,762.05",12.45,0.71
BASF,"5,639.95","5,566.55","5,602.60","5,562.95",39.65,0.71
Syngene Intl,865.80,854.40,864.45,858.45,6,0.7
Honeywell Autom,"42,469.20","41,949.95","42,251.10","41,956.05",295.05,0.7
Valor Estate,175.70,172.26,174.21,173.02,1.19,0.69
Godrej Agrovet,757.55,740.15,748.60,743.45,5.15,0.69
Indiamart Inter,"2,277.35","2,245.15","2,264.05","2,248.80",15.25,0.68
Motilal Oswal,960.90,945.25,960.15,953.80,6.35,0.67
Chalet Hotels,985.00,973.55,980.60,974.20,6.4,0.66
Nuvama Wealth,"7,083.85","6,931.30","6,969.90","6,924.35",45.55,0.66
Vijaya Diagnost,"1,067.75","1,020.05","1,063.80","1,056.85",6.95,0.66
GE Shipping,973.65,961.65,968.25,962.00,6.25,0.65
Muthoot Finance,"2,157.55","2,131.00","2,150.00","2,136.15",13.85,0.65
Syrma SGS,599.20,589.00,594.00,590.15,3.85,0.65
DOMS Industries,"2,651.45","2,592.95","2,638.30","2,621.40",16.9,0.64
Nuvoco Vistas,354.40,347.65,352.50,350.25,2.25,0.64
SBI Card,669.20,664.00,668.10,663.85,4.25,0.64
Sammaan Capital,152.60,150.76,152.02,151.07,0.95,0.63
Intellect Desig,"1,024.00",958.05,961.90,955.95,5.95,0.62
Natco Pharma,"1,404.50","1,382.10","1,395.85","1,387.30",8.55,0.62
Shipping Corp,211.29,208.60,210.21,208.92,1.29,0.62
Usha Martin,380.00,376.05,378.60,376.30,2.3,0.61
EID Parry,905.50,893.00,899.00,893.65,5.35,0.6
Tanla Platforms,680.70,672.15,676.20,672.15,4.05,0.6
Asian Paints,"2,305.00","2,280.00","2,294.55","2,281.35",13.2,0.58
Larsen,"3,634.00","3,599.95","3,628.00","3,607.65",20.35,0.56
Engineers India,183.99,181.94,183.00,182.01,0.99,0.54
KPIL,"1,340.00","1,297.00","1,304.20","1,297.20",7,0.54
Sundram,"1,074.75","1,061.25","1,064.90","1,059.20",5.7,0.54
Ircon Internati,217.51,213.50,216.14,215.01,1.13,0.53
Ircon Internati,217.51,213.50,216.14,215.01,1.13,0.53
Adani Enterpris,"2,572.35","2,527.55","2,541.45","2,528.65",12.8,0.51
Zensar Tech,759.50,747.50,755.45,751.65,3.8,0.51
Techno Electric,"1,601.70","1,562.40","1,578.65","1,570.70",7.95,0.51
Kirloskar Bros,"2,089.90","2,059.25","2,074.60","2,064.25",10.35,0.5
Adani Green Ene,"1,057.25","1,038.95","1,045.80","1,040.70",5.1,0.49
Affle India,"1,802.95","1,768.30","1,791.95","1,783.25",8.7,0.49
3M India,"30,749.90","30,400.00","30,543.25","30,393.15",150.1,0.49
NMDC Steel,43.56,43.14,43.36,43.15,0.21,0.49
Solar Ind,"9,898.20","9,750.00","9,831.45","9,783.30",48.15,0.49
Sun TV Network,692.85,680.05,686.60,683.35,3.25,0.48
Gujarat Fluoro,"4,212.45","4,146.20","4,185.30","4,165.60",19.7,0.47
Rajesh Exports,232.91,230.50,231.67,230.62,1.05,0.46
RamkrishnaForge,906.00,895.95,897.95,893.85,4.1,0.46
Apar Ind,"10,407.75","10,300.55","10,363.70","10,317.60",46.1,0.45
IRCTC,794.65,784.20,790.45,786.90,3.55,0.45
L&T Technology,"4,769.90","4,733.35","4,758.95","4,737.40",21.55,0.45
Mazagon Dock,"2,263.00","2,220.00","2,237.80","2,227.80",10,0.45
Mazagon Dock,"2,263.00","2,220.00","2,237.80","2,227.80",10,0.45
PNB Housing Fin,886.00,873.30,881.60,877.70,3.9,0.44
Aadhar Housing ,426.40,422.95,424.40,422.60,1.8,0.43
PNC Infratech,338.80,333.05,335.00,333.55,1.45,0.43
Akums Drugs & P,649.00,633.00,640.95,638.40,2.55,0.4
Jyoti CNC Auto,"1,369.00","1,346.25","1,355.75","1,350.60",5.15,0.38
LIC Housing Fin,604.35,595.65,600.35,598.05,2.3,0.38
Sterling Wilson,467.35,454.60,460.65,458.90,1.75,0.38
Infosys,"1,892.95","1,874.00","1,886.90","1,880.00",6.9,0.37
JB Chemicals,"1,854.00","1,837.30","1,851.00","1,844.15",6.85,0.37
JB Chemicals,"1,854.00","1,837.30","1,851.00","1,844.15",6.85,0.37
Siemens,"6,585.00","6,502.85","6,560.45","6,536.05",24.4,0.37
Alkem Lab,"5,673.90","5,604.05","5,654.00","5,633.90",20.1,0.36
Motherson SWI,58.74,57.91,58.45,58.24,0.21,0.36
Tata Inv Corp,"6,914.00","6,804.00","6,873.70","6,849.20",24.5,0.36
HBL Eng,628.50,620.20,624.00,621.85,2.15,0.35
Ujjivan Small,34.13,33.80,33.93,33.81,0.12,0.35
